,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
865,unknown,retired,single,unknown,unknown,yes,no,cellular,jul,mon,145,1,635,1,nonexistent,-1.2404435615885085,93.84780247723742,-38.83279104602713,0.7893513304841662,4985.826988541215,no
866,121,admin.,married,professional.course,unknown,no,no,cellular,aug,tue,531,1,719,1,nonexistent,-1.2973982303051996,93.78390317768687,-38.67146369405636,0.6975360636022628,4987.5545148578285,yes
867,23,admin.,unknown,unknown,no,yes,no,cellular,jul,tue,248,0,853,-1,nonexistent,-2.1670377164765724,93.39784842521719,-30.30903996720104,0.7171858003677551,4995.505219680448,yes
868,44,management,married,unknown,no,yes,no,cellular,nov,mon,147,3,163,2,nonexistent,-1.2396547846671861,94.4237627631383,-44.11886519863815,1.0248207880251816,4969.356983013852,yes
869,24,technician,married,unknown,unknown,yes,no,cellular,jun,mon,778,-1,1158,0,nonexistent,-1.1000924184492056,95.28824116364908,-54.170454595868065,0.9263159826782321,4973.882505001085,yes
870,32,management,married,high.school,no,yes,no,cellular,nov,tue,384,1,797,1,failure,-1.3333289797927996,93.38331241389788,-35.20774414929138,0.9079883413765046,4984.669076014129,yes
871,30,admin.,married,unknown,no,yes,no,cellular,nov,fri,60,3,941,0,nonexistent,-3.0797171105554804,93.4423922548057,-36.173297173920076,0.8274449961607656,5011.008944914242,no
872,45,admin.,married,university.degree,no,yes,no,cellular,aug,wed,143,1,1082,0,nonexistent,-1.8240827280217355,94.08546002938805,-39.72111802182274,0.9125241226825394,4984.490825226014,no
873,27,retired,single,university.degree,no,yes,no,cellular,nov,thu,160,1,743,0,nonexistent,-1.230623205818103,94.1399598206798,-40.47221689102432,0.8686200836503535,4980.27981622139,yes
874,34,admin.,single,basic.4y,no,no,no,cellular,may,thu,133,3,1324,0,nonexistent,-2.384844895175192,93.01923282926002,-30.44797635475753,0.6405418916118203,5020.881108781313,no
875,75,unemployed,divorced,professional.course,no,yes,no,cellular,may,thu,634,2,1130,1,failure,-1.5306854017752685,93.86270148381749,-41.718679619926625,0.8423404426802288,5002.367830329444,yes
876,41,admin.,married,unknown,unknown,unknown,no,cellular,sep,wed,413,1,774,1,nonexistent,-1.170155179539099,93.85831603842317,-37.22066542931263,0.9594953558988756,4973.172009983788,yes
877,40,technician,divorced,high.school,unknown,yes,no,cellular,jul,thu,197,4,121,0,nonexistent,-1.5736768646672474,93.62275342862787,-34.54975921850268,0.6406626166376269,5010.562296395436,yes
878,28,blue-collar,unknown,professional.course,no,yes,no,cellular,jul,thu,81,1,789,2,failure,-1.1003888247670717,95.18822560303731,-47.88867934630765,0.827061596878269,4971.280047371842,yes
879,35,admin.,single,unknown,no,unknown,no,cellular,nov,mon,64,2,951,-2,nonexistent,-1.379640319230047,93.52086370286015,-38.93888293406016,0.8345562002125851,4996.676786001612,no
880,48,services,single,university.degree,no,no,no,cellular,nov,thu,217,1,981,1,failure,-1.1493942423354717,94.34288381459972,-40.746717663326955,0.7879155357419722,4980.643966341566,no
881,unknown,admin.,single,unknown,no,yes,no,cellular,nov,thu,26,3,794,1,failure,-3.3609129133154356,92.29457349874923,-27.59523991674196,0.7395882709206705,5022.127808262161,no
882,unknown,student,unknown,unknown,no,yes,no,cellular,nov,tue,241,3,869,0,failure,-2.5585588637065655,92.99814994673574,-33.53224593721112,0.694151514513889,5009.757842807785,yes
883,34,student,married,unknown,no,unknown,no,cellular,nov,tue,122,3,1305,-1,nonexistent,-1.9859585051621471,93.752002560844,-37.61724247056435,0.8956004567186711,4989.342471506278,no
884,56,admin.,unknown,professional.course,no,no,no,cellular,may,thu,628,2,545,1,failure,-3.3949774271859794,92.3789159937146,-28.544085715446,0.6365848378165113,5043.809318481869,yes
885,48,admin.,single,university.degree,unknown,no,no,cellular,sep,tue,65,3,416,2,failure,-1.358681716982431,93.68411559858224,-33.61380637617776,0.7266161552341196,4997.552326684691,no
886,31,student,single,unknown,unknown,yes,no,cellular,nov,thu,168,4,85,3,failure,-3.295357029266797,93.02621890353164,-34.66213310348275,0.6586116673424085,5016.712483587053,no
887,32,admin.,single,unknown,no,unknown,no,cellular,sep,tue,440,2,615,1,failure,-1.1163531965362292,93.77420005115061,-37.01012955930252,0.6805064900786295,4993.313971489983,yes
888,52,management,married,unknown,no,no,no,cellular,nov,fri,306,1,876,1,nonexistent,-3.233667550347361,92.92813895926179,-27.43915002229651,0.6592404102336257,5017.678141821688,yes
889,31,student,married,unknown,no,yes,no,cellular,nov,tue,104,3,269,2,nonexistent,-3.3944269519588284,92.55721233795941,-30.482176929531384,0.835691374826991,5027.887883780644,no
890,19,admin.,single,university.degree,no,no,no,cellular,jun,mon,47,1,701,1,failure,-3.2699102542287113,92.03421744167993,-22.424908488035513,0.6377562518149211,5025.057376907412,no
891,42,technician,unknown,unknown,unknown,yes,no,cellular,sep,thu,150,4,1355,0,nonexistent,-1.1328056244684634,93.62845694829664,-31.41877255147204,0.806345618301822,4978.524234336614,no
892,60,management,single,unknown,no,no,no,cellular,aug,wed,107,3,672,1,failure,-1.217963238307512,94.36737886492054,-40.055811967325326,0.8234719658295417,4974.150515030271,no
893,31,student,married,unknown,no,yes,no,cellular,jul,thu,455,1,313,2,failure,-2.833481982310169,93.55561994641853,-34.58138009758938,0.6580389673351327,5023.652776944897,yes
894,unknown,admin.,unknown,unknown,no,yes,no,cellular,nov,tue,50,4,634,0,nonexistent,-3.1175328088098944,93.49355896899898,-33.53666169813624,0.6808105586309264,5007.463719477749,no
895,43,management,married,unknown,no,yes,no,cellular,nov,fri,46,5,504,0,nonexistent,-1.11036035970444,94.51618656216637,-46.23007537331703,0.9295596168409823,4974.166050540032,no
896,unknown,admin.,unknown,university.degree,no,yes,no,cellular,sep,wed,1068,2,618,1,failure,-1.10830178352118,94.1291100324532,-35.7003946764649,0.6394305749405782,4989.204263244347,yes
897,36,student,married,university.degree,no,unknown,no,cellular,jul,thu,332,3,881,1,failure,-1.1018550497147435,94.52594274808793,-47.01430736246525,0.9742856507895805,4973.887267659185,yes
898,46,blue-collar,single,basic.4y,no,no,no,cellular,aug,thu,117,2,1078,-1,nonexistent,-1.1000004113644577,95.5004074662388,-53.211568272948085,1.0406199355932184,4947.387316757173,yes
899,34,retired,single,high.school,no,yes,no,cellular,nov,thu,231,2,891,2,nonexistent,-1.8354286446994803,93.58490052544849,-38.28503600721779,0.8082484467095452,5000.116640031038,yes
900,33,admin.,unknown,university.degree,no,no,no,cellular,sep,tue,762,0,523,2,failure,-1.6200810274454955,93.18508009330056,-34.0607268947085,0.8015243008131612,4993.7902007849625,no
901,34,admin.,single,unknown,no,yes,no,cellular,sep,thu,241,5,594,0,nonexistent,-1.198874879427207,93.87273196403578,-37.70860304845268,0.7835379591351301,4987.121958550168,no
902,64,admin.,married,basic.9y,no,unknown,no,cellular,may,wed,49,0,390,1,nonexistent,-3.068596135447585,92.84966611706487,-26.797200946075122,0.6658009157126058,5014.943353209023,yes
903,30,retired,single,unknown,no,yes,no,cellular,jul,tue,538,0,393,2,failure,-3.381132387513966,92.58196930791503,-29.196842529714147,0.65538475919141,5040.4080072754105,no
904,unknown,retired,single,university.degree,no,yes,no,cellular,jul,tue,275,2,827,2,failure,-1.1279202929515648,94.31114890766054,-43.07287854954353,0.9696323531387141,4977.535344473537,yes
905,49,admin.,married,unknown,no,yes,no,cellular,nov,thu,150,0,160,1,failure,-3.302443460051868,92.64522381352724,-26.735947832884058,0.679818057610428,5014.843535840414,no
906,41,retired,married,unknown,no,yes,no,cellular,aug,thu,465,0,88,0,nonexistent,-1.9683899248955243,93.48743901976306,-35.21849061400829,0.6742106809551514,5011.808604876025,yes
907,unknown,admin.,married,unknown,no,yes,no,cellular,may,tue,264,2,536,1,failure,-2.008384937686973,94.22580354770732,-38.92553436760283,0.7039310612821509,5005.995651600365,no
908,unknown,retired,unknown,university.degree,no,no,no,cellular,aug,mon,58,4,1284,1,failure,-3.2658808529822165,92.8531197673811,-27.70359111070838,0.7521523072119375,5008.577642744092,no
909,32,admin.,unknown,high.school,no,yes,no,cellular,nov,mon,236,1,1536,0,failure,-2.052901108283593,92.63892939131391,-29.987047690836,0.6525512837948345,5003.4500496410865,yes
910,72,admin.,unknown,unknown,no,unknown,no,cellular,nov,wed,1858,2,393,0,nonexistent,-3.395895389286298,92.02703702939851,-22.85789656562629,0.6622447515373354,5035.056150875521,yes
911,65,services,divorced,unknown,no,yes,no,cellular,sep,fri,308,1,-188,1,success,-2.4112843200715863,93.14789775970053,-32.381061554631266,0.8868071189816501,4991.993177653631,yes
912,55,student,single,basic.6y,no,unknown,no,cellular,may,mon,479,1,-237,1,success,-1.1185549135512902,95.12032082119288,-51.320703867892185,0.9480055839058183,4973.404052930302,yes
913,unknown,student,divorced,university.degree,no,no,no,cellular,sep,mon,71,3,811,1,nonexistent,-1.1191468690712503,94.39560932863985,-41.17034196147794,0.7012111455285603,4976.08606098054,no
914,60,admin.,married,university.degree,no,yes,no,cellular,nov,mon,126,2,1100,0,nonexistent,-3.3924337253901977,92.86428045884594,-30.7898291517073,0.6607043456439322,5025.189755501524,no
915,unknown,self-employed,single,unknown,no,yes,no,cellular,aug,wed,19,1,1396,-2,nonexistent,-2.0195178455265355,93.57922422110562,-37.11233591681209,0.8785320126330053,4991.21081323513,no
916,unknown,retired,unknown,unknown,no,unknown,no,cellular,jun,thu,273,2,485,0,nonexistent,-1.3657945452051683,94.05022697238437,-38.97288925105095,0.6898265380776682,4987.5931700266565,yes
917,33,technician,married,unknown,no,yes,no,cellular,nov,tue,127,3,1265,-1,nonexistent,-1.604871514269599,94.066760034489,-39.43661063896417,1.020334034594714,4976.179917837653,no
918,36,technician,unknown,unknown,unknown,unknown,no,cellular,nov,wed,81,1,1531,0,failure,-3.068812470129193,93.2841989521663,-34.46218200485095,0.6557313945105641,5023.199585476113,no
919,101,management,married,basic.6y,no,no,no,cellular,jun,thu,307,2,981,0,nonexistent,-2.1621345614910825,93.2778828134322,-34.71136011926775,0.6621528917956094,5008.576576223137,yes
920,37,entrepreneur,single,unknown,no,yes,no,cellular,jul,wed,1819,2,419,2,failure,-1.1057033292019165,94.33454839021336,-42.08641595870575,0.6512330836773297,4989.0537228252,yes
921,unknown,retired,unknown,unknown,no,no,no,cellular,jun,wed,252,2,-62,1,nonexistent,-2.953076624536722,93.4885720094704,-36.6919518170805,0.6468173481674538,5018.4664946299645,yes
922,25,blue-collar,divorced,unknown,no,yes,no,cellular,aug,thu,194,3,1479,-1,nonexistent,-2.8001025744596486,93.54466499860837,-38.74254616169582,0.783407508588324,5014.114299214938,no
923,unknown,admin.,single,unknown,unknown,yes,no,cellular,may,fri,484,1,-612,0,success,-1.123213035021501,94.79387673872328,-46.699677774536184,0.8924499513103803,4984.449273116582,yes
924,28,management,unknown,university.degree,no,yes,no,cellular,aug,mon,236,1,809,1,nonexistent,-2.915588554141338,93.35590202975993,-34.87645404586981,0.6994056403509133,5014.623695141901,yes
925,23,student,unknown,unknown,no,unknown,no,cellular,may,tue,38,3,-43,2,failure,-1.586471651707199,93.8436430229927,-39.80250752358155,0.7743899340265208,5007.858030691721,yes
926,70,management,unknown,unknown,unknown,yes,no,cellular,jul,mon,483,5,139,1,failure,-3.1951503397735803,93.24611044701713,-32.70499410995146,0.8297424029764914,5008.395251074818,no
927,77,self-employed,married,unknown,unknown,no,no,cellular,jul,thu,274,2,1996,-2,nonexistent,-2.2570987728305574,92.99562701358609,-34.112443183452775,0.6819408536404336,5019.801545713851,yes
928,63,technician,single,unknown,no,yes,no,cellular,jun,tue,419,2,650,1,nonexistent,-3.031440658602807,92.85592438449908,-34.875296378591784,0.7280192072382233,5018.695521610945,yes
929,46,admin.,unknown,university.degree,unknown,no,yes,cellular,nov,tue,39,1,1115,1,nonexistent,-2.291974871748028,93.51653061331771,-36.04571733763144,0.7592449571818343,5004.053035622815,no
930,unknown,retired,unknown,university.degree,no,no,no,cellular,jun,tue,302,2,-376,2,success,-1.9745391946711084,93.6760991357412,-37.33495860625175,0.8096551442958642,5000.4391526803465,yes
931,53,admin.,married,unknown,unknown,no,no,cellular,aug,thu,134,1,827,0,failure,-3.3994857182270097,91.73116394172621,-18.210829947473794,0.6340209264911619,5059.666646240496,yes
932,unknown,admin.,married,unknown,no,yes,no,cellular,may,mon,404,2,365,2,nonexistent,-3.0963963244249912,92.13754075775897,-27.347689136122725,0.6371981294609028,5040.428687668896,yes
933,76,retired,unknown,unknown,no,unknown,no,cellular,sep,tue,733,3,495,1,failure,-1.1149636433163455,94.05921184917,-36.2724632956869,0.675489304273371,4990.8403146792025,yes
934,unknown,student,single,professional.course,unknown,yes,no,cellular,nov,fri,321,0,395,4,failure,-1.1567520279479653,94.2708484841539,-43.12500476434714,0.897430121874857,4973.153496963294,yes
935,unknown,admin.,unknown,university.degree,no,unknown,no,cellular,nov,tue,254,-1,1039,1,failure,-1.2061989302084752,93.96713845421787,-38.89086138633383,0.7236994262367953,4989.114521292141,no
936,57,unemployed,unknown,high.school,unknown,yes,no,cellular,may,tue,302,2,638,0,nonexistent,-3.1760922364675106,92.57341429441144,-29.182797435039955,0.6476821082400125,5030.484837201104,no
937,25,admin.,single,unknown,no,yes,no,cellular,nov,tue,836,4,-282,2,success,-2.433320698159137,93.69023807844172,-42.42943751318818,0.7605282245874131,5021.014485870298,yes
938,50,admin.,single,unknown,no,no,no,cellular,jun,thu,187,1,729,0,nonexistent,-2.7444870772146888,92.94441507861372,-30.448883499645177,0.6350041138922577,5024.581377899525,yes
939,unknown,management,unknown,unknown,unknown,yes,no,cellular,jun,wed,249,2,17,3,failure,-1.3600573695482483,93.43651859819713,-37.49707160315009,0.8674048810983231,4990.003745985929,yes
940,43,student,married,high.school,no,no,no,cellular,jul,thu,423,3,1031,1,failure,-3.3782060142852104,93.41128753892782,-33.29407303699654,0.844484570636264,5015.617183215934,yes
941,unknown,admin.,unknown,professional.course,no,no,no,cellular,jul,mon,726,2,717,1,nonexistent,-3.32346914549454,92.73869719892743,-28.235768485517347,0.7087070188646141,5019.062972380354,yes
942,23,unknown,unknown,unknown,no,yes,no,cellular,jun,tue,416,1,712,1,failure,-2.007225300236871,93.40687861845761,-36.44253054388565,0.7625642959101123,4995.989230572178,yes
943,50,student,married,high.school,no,unknown,no,cellular,jun,wed,72,0,501,2,nonexistent,-3.397115657230523,92.10379302123621,-24.491035177885387,0.6372195731716226,5049.378502187181,no
944,56,admin.,single,high.school,no,yes,no,cellular,nov,thu,372,2,774,0,nonexistent,-2.016830341548494,93.49882801032454,-32.636537681696616,0.7524903468963925,4993.8260342301055,yes
945,unknown,blue-collar,unknown,unknown,no,unknown,no,cellular,nov,tue,324,2,440,1,nonexistent,-1.7844394663719356,94.15227335972683,-37.121778973128045,0.7999027430192572,4987.881850745099,yes
946,29,technician,single,basic.9y,no,yes,no,cellular,sep,wed,54,0,549,1,failure,-1.1000018174943191,95.19638337417909,-47.81846645021013,0.89839633147954,4955.037404033444,no
947,unknown,student,married,unknown,no,yes,no,cellular,sep,fri,249,1,680,1,nonexistent,-1.1006328318708696,94.74857922670721,-43.52027556331774,0.8822269019693117,4968.224902687832,no
948,91,retired,married,professional.course,unknown,yes,no,cellular,nov,tue,356,3,1296,-1,nonexistent,-2.265355607335594,93.34512772465379,-37.12032902271067,0.8749775894925306,5000.300437970005,yes
949,unknown,technician,married,university.degree,no,no,no,cellular,jul,tue,383,3,178,4,failure,-1.1167785923795726,94.38361843456512,-45.64680853498737,0.7992786225928085,4979.230966566224,yes
950,27,retired,married,unknown,unknown,no,no,cellular,aug,tue,200,4,-56,3,failure,-1.4838524345868418,93.59453863781769,-33.74487234994089,0.8063302122455093,5004.284858504047,yes
951,41,retired,unknown,basic.4y,no,yes,no,cellular,jun,tue,13,1,842,2,failure,-1.1169625507897498,93.93608871151726,-38.20249599580101,0.6691827913982978,4984.753429488695,no
952,66,housemaid,unknown,basic.4y,no,yes,no,cellular,sep,mon,185,3,603,1,failure,-1.3324614962460712,93.53785269543405,-31.334370043751445,0.6475416918643778,5001.3110130902605,yes
953,unknown,admin.,married,unknown,no,yes,no,cellular,nov,tue,250,1,357,2,failure,-2.3424811125834486,93.30785048553378,-35.843138240638524,0.6871239525157092,5009.37420497032,no
954,unknown,admin.,divorced,basic.4y,unknown,yes,no,cellular,nov,mon,455,3,348,1,nonexistent,-3.18473843156659,92.60966370731776,-36.469526644254685,0.93743946072123,5018.319746447889,no
955,unknown,management,unknown,university.degree,no,yes,no,cellular,nov,wed,467,0,236,2,nonexistent,-2.669463900797148,93.44879636532043,-33.4459356656987,0.7772927648743427,5000.397064914871,yes
956,30,admin.,married,unknown,no,yes,no,cellular,aug,tue,366,3,1121,0,nonexistent,-1.1076609594160134,94.89689050412102,-44.883023279846505,0.8133697170192811,4971.201009045698,no
957,26,blue-collar,unknown,unknown,unknown,yes,no,cellular,may,fri,59,2,523,1,nonexistent,-3.05637366322275,93.1142490738878,-32.522393938058045,0.8353433328451587,5006.123612853008,no
958,47,admin.,married,unknown,no,yes,no,cellular,jun,mon,532,3,969,2,failure,-1.5232538062991439,94.21382626331403,-42.38079017533249,0.8797703373644645,4979.666362897505,no
